Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=081ba90fcfa975e3,4G LTE/5G NR Software Engineer,Success Korea 서울 신대방동,,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/viewjob?jk=dc821489255954fd,Developer Advocate,Sendbird 서울,,"technologies: Objective-C, Java, Swift, JavaScript, and Python Strong written and verbal English skills BONUS POINTS..."
https://kr.indeed.com/viewjob?jk=7ebdf4113ab38d2b,Back-end 개발(경력 - 3년 이상),엔카닷컴 서울 중구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=81848f01b547f90b,주니어 데이터 사이언티스트 / Junior Data Scientist,Bagelcode 서울,,"CS, 통계, 수학 및 그에 준하는 학위를 가지고 있거나 해당 분야에서 학업을 수행하시는 분 - SQL / Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어 유경험자 - 통계 지식에 대한..."
https://kr.indeed.com/viewjob?jk=deb23c0881100256,FDS 서버 개발,LINE Plus corporation 성남 판교역,,"visualize [자격요건] - 실시간 데이터 처리, pipeline 개발 경험 - java, python 중 하나 이상 언어에 익숙한 자 - Kafka Producer, Consumer 개발 경험 - 시스템 장애..."
https://kr.indeed.com/viewjob?jk=f59ae6a493eec795,"[R0001563] Principal, Back-end Engineer...",Coupang 3.1 서울,,"analysis) Computer Science Fundamentals 이수 Java, C++, C, Python, Scala 등 현대 프로그래밍 언어 중 최소 한 가지 이상을 능숙하게 활용할 수 있음 (본사에서는 주로..."
https://kr.indeed.com/viewjob?jk=ed8f2d4e613fb977,[던전앤파이터] 2D/3D 그래픽 기술개발 부문 (TA/엔진프로그래머/툴...,네오플 서울 강남구,,TA - 3D 아트 경력 5년 이상 - 언리얼 엔진에 대한 높은 이해도를 갖추신 분 - MaxScript나 Python 을 활용한 Tool개발 능력이 있으신 분 - Material과 Lighting 등 리얼타임 렌더링에...
https://kr.indeed.com/viewjob?jk=3d8e270a47a88295,DevOps Engineer,하이퍼커넥트 서울,,"유지하면서 production에 적용합니다. 지원자격 1년 이상의 Linux 계열 서버 관련 실무 경험 Python 등의 스크립트 언어를 이용한 코딩 능력 OS, 네트워크를 중심으로 하는 CS 전반에 걸친 기본적인 이해..."
https://kr.indeed.com/viewjob?jk=0c1f05a0f45f5b4e,동남아 모바일 대출 기획 및 운영,LINE Plus corporation 성남 판교역,,"5년 이상 - 통계, 수학, 산업 공학, 금융 공학 등 데이터 분석 관련 학위 소지자 - SAS, Python, R 프로그램 및 SQL program 경험 - 영어 커뮤니케이션 가능 (verbal and written..."
https://kr.indeed.com/viewjob?jk=1548f8b2dc2157f6,DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 채용 공고,대구경북과학기술원 대구 현풍면,,"경험자 Matlab 또는 Python 활용 능력 우수자 C/C++... 분석 수행 Python을 통한 Data 처리 및 DB 구축 윈도우/리눅스 환경 프로그래밍 가능자(C++, Java, Python 등) 자동..."
https://kr.indeed.com/viewjob?jk=e01c7ac25340705b,Data Engineer,토스 서울 강남구,,"등) 활용 경험이 있는 분 데이터 분석도구 개발을 위한 소프트웨어 개발 역량(Java, Scala, Python 등)을 갖춘 분 우대 사항 중급 이상의 프로그래밍 개발 역량을 보유한 분(웹/클라이언트/서버 프로그래밍 등..."
https://kr.indeed.com/viewjob?jk=7fc24ad808f385db,백엔드 개발자( backend developer),디에프알씨 서울 강동구,"월급 3,000,000원","프링 또는 다른 프레임워크) Python 경험은 장점, Amazon Web... Spring or another framework), Python experience is an advantage, Amazon Web..."
https://kr.indeed.com/viewjob?jk=54ce47c4db974112,DGIST HumanLAB(인간중심지능형시스템연구실) 연수연구원 채용 공...,대구경북과학기술원 대구 현풍면,,경험자 Matlab 또는 Python 활용 능력 우수자 국가연구... 프트웨어 설계 및 구현 가능자 Matlab/Simulink 또는 Python 활용 능력 우수자 국가연구 개발(R&D)사업 참여 경험자 영어...
https://kr.indeed.com/viewjob?jk=2625bdacef9c5d08,"Specialist Solutions Architect III, AI/M...",Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viewjob?jk=b346d97741fd59f0,TD (Pipeline Developer),Calm Island 서울,,"Shotgun, Slack과의 연동 툴 개발 자격 요건 애니메이션 제작 파이프라인 개발 경력 3년 이상 Python 프로그래밍 능력 Maya, Nuke, Shotgun 등의 애니메이션 제작 소프트웨어에 대한 이해 Qt..."
https://kr.indeed.com/viewjob?jk=fd2442c05671c683,"[R0002058] Principal, Front-end Engineer...",Coupang 3.1 서울,,"one or more general purpose programming languages (Java, Python and C/C++) • Experience in building data pipeline using big..."
https://kr.indeed.com/viewjob?jk=3383326062c40ec2,Backend Developer(Python or Java),Success Korea 서울,,"채용제목 Backend Developer( Python or Java) 회사소개 온라인 서비스 업무내용/자격요건 자격요건 - Python, Java, Ruby, Node.js 등을 사용한 3년 이상의 개발 경력 -Web..."
https://kr.indeed.com/viewjob?jk=4206cd042c6633c1,Software Engineer - Seoul,"Moloco, Inc. 서울",,techniques and tools. Current stack uses Google Tensorflow and Python scikit-learn framework. Qualifications · Excellent...
https://kr.indeed.com/viewjob?jk=58776016fbc8665f,Data Platform Engineer,토스 서울 강남구,,"데이터 적재 및 활용 경험이 있는 분 데이터플랫폼 관리 및 운영도구 개발을 위한 프로그램 능력을(Java, Python) 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/viewjob?jk=59e471f1c1842894,Search Developer,딜리버리히어로코리아 서울 서초구,,"처리와 관련한 기반 지식 Java, C/C++, Python 등 Programming( Python개발자 우대) 검색랭킹개발 및 데이터 분석을 위한... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a8f2de7c03aa263c,4차산업선도인력 빅데이터-IoT 국비지원 교육생,비트컴퓨터 서울 강남구,,"습득 및 프로젝트 수행 후 관련 분야로 취업을 원하는 자 Java, Python 등 기본 프로그래밍 유 경험자 - 선발 우대사항 IT관련 전공학과... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=339f16c3c77753a7,Data Science Engineer (LINE AI Services...,LINE Plus corporation 성남 서현역,,"통계 지식 보유자 - 데이터 파이프라이닝/전처리를 직접 수행하여 분석/모델까지 도출할 수 있는 자 - Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있는 자 - 해외 출장/근무에 결격 사유가 없는..."
https://kr.indeed.com/viewjob?jk=6c1d50662fa2d7f7,서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아 서울 서초구,,"개발자] 1) 경력: 3~5년차 2) skills: Rails, Python, Django, Node, react 중 한가지 이상 3) 연봉... Django, angular JS, Python 등을 능숙하게 사용하시는..."
https://kr.indeed.com/viewjob?jk=a90457066bb577a4,Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC 서울,,"NoSQL(Redis, Memcached). · Programming/scripting in Python/Java/Shell/Perl/Ruby/PHP/etc. · Experience managing full..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=cb7d24298c78f23f,[주식회사 옥퀘스트]인공지능 기반 뷰티&헬스케어 토털 서비스 전문 회사와...,옥퀘스트 서울 목동,,원 이하 상여금 별도 : 0% 면접 후 결정 가능 경력조건 신입 학력 고졸 ~ 석사 키워드 [인공지능 ] [ python ] [프로그래머 ] [웹개발 ] [C++ ] 우대사항 우대사항 외국어능력 - 전공 - 자격면허 - 병역특...
https://kr.indeed.com/viewjob?jk=2b9372dd785c38ea,"안드로이드/IOS 앱/웹개발자, 앱/웹 디자이너 신입/경력 정규직",오퍼튜니티 제주 제주시,"연봉 21,550,000원 - 25,000,000원",수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=7f38721257646550,Cloud Support Eng. II (DMS),Amazon Web Services Korea LLC 서울,,browser or node.js) / iOS (Objective-C / Swift) / Python / Ruby / Go · Customer service experience / strong customer focus...
https://kr.indeed.com/viewjob?jk=5f3b7800e776da58,Senior Business Analysis (Strategic Plan...,Coupang 3.1 서울,,"e-commerce and other internet-based industries; retail -SQL, Python experience is a plus -Experience with Tableau also a plus..."
https://kr.indeed.com/viewjob?jk=7ec427b3a561228a,Sr. Quantitative UX Researcher (UX Resea...,Coupang 3.1 서울,,"우선 순위와 솔루션을 제시 자격 요건 : 최소 4년 이상의 데이터 분석 관련 경험 SQL, Excel, Python, R/SAS 등 통계 분석용 소프트웨어 활용 경험 데이터와 인사이트를 시각화하여 간단 명료하게 커뮤니..."
https://kr.indeed.com/viewjob?jk=9ad46a78c31b7eaf,2017년도 제3차 계약직 연구원 공개채용 공고,대구경북과학기술원 대구 현풍면,,"연구 생체 신호 및 영상정보 획득 및 관리, 분석 우대 사항 Python 기반 객체지향 소프트웨어 개발 관련 연구 수행 경험자 생체신호... learning) 알고리즘 개발 Python/Tensorflow 프로그..."
https://kr.indeed.com/viewjob?jk=98ce457f0c17a02e,Junior and/or Senior S/W Engineers for H...,Success Korea 서울,,5 years of work experience in C and Python programming ?Minimum of 3 years of work... experience in C and Python programming...
https://kr.indeed.com/viewjob?jk=af4a53fe0b63fce7,"프론트엔드, 백엔드 외 경력개발자 정규직",디노플러스 서울 강남구,"연봉 40,000,000원 - 60,000,000원",Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신·모바일·게임>응용프로그래머> Python...
https://kr.indeed.com/viewjob?jk=0f6496816fd971b7,"멀티미디어(방송, 영상) 보안 솔루션 개발 (C,C++)",비에이블컨설팅그룹 서울 구로구,,인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>TCP·IP·IPX|인터넷·IT·통신·모바일·게임>네트워...
https://kr.indeed.com/viewjob?jk=cfdd56fef2ec9c47,Cloud Support Eng. II (Net),Amazon Web Services Korea LLC 서울,,"Some programming / scripting experience (Java, Perl, Ruby, Python) · Experience managing full application stacks from the OS..."
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=01b7f9d31e668163,Window Desktop Application Developer (C# / .NET),Bepro Company 서울,"연봉 40,000,000원 - 80,000,000원",참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=faf0422473d4188a,[Search] 쇼핑검색 AI 기술 개발 신입/경력사원,네이버 대한민국,,"design / Large-scale data processing [자격요건 및 우대사항] · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는..."
https://kr.indeed.com/viewjob?jk=419692b3ddb34768,Analytics Specialist,MightyHive 서울,,"end languages ( Python, NodeJS, PHP, etc... HTML5 / CSS / JavaScript, 기타 프론트 엔드 언어 ( Python, NodeJS, PHP 등)에 대한 read/write 능력..."
https://kr.indeed.com/viewjob?jk=1a642e02295c816d,[삼성청년SW아카데미] 프로젝트 컨설턴트 (멀티캠퍼스),멀티캠퍼스 경상북도 구미,,"험이 5년 이상인 자 - Java, Python, Vue.js를 활용한 웹... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=bd1ad6ca3aba3000,데이터 엔지니어 / Data Engineer,Bagelcode 서울,,및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터... 이해 - AWS 환경에서 개발/운영 경험 혹은 그에 준하는 지식 - Python / Java / Scala / Kotlin 중 하나 이상을 이용한...
https://kr.indeed.com/viewjob?jk=881a1aa0f0646335,Tech U Associate Professional Services C...,Amazon Web Services Korea LLC 서울,,"programming languages: Java, Python, Ruby, Node.js, C#, or C++ · Experience... JS, Java, Ruby, C#, C++, Python, or PHP)"
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=29e3b5646b869f60,[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在...,株式会社リープ 대한민국,,"격요건 【必須要件】 ・何かしらのシステム開発経験が半年以上ある方 【歓迎要件】 ・Java, PHP, .NET, Pythonのスキルをお持ちの方 ・顧客折衝や要件定義などの上流工程経験がある方 ・RPAエンジニアとしての実務経験、知識がある方..."
https://kr.indeed.com/viewjob?jk=ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0,System Engineer,토스 뱅크 서울 강남구,,"운영 자동화 자격 요건 Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 HTTP, TCP/IP 프로토콜에 대한..."
https://kr.indeed.com/viewjob?jk=518298c796a11371,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>API...
https://kr.indeed.com/viewjob?jk=674370fd38bce0dd,지스트 블록체인경제센터(강남소재) 계약직(연구원),광주과학기술원 광주 북구,,블록체인 경제 블록체인 하드포크 1) 4년대 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"미만 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스터..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++ or FORTRAN, Python, Mathematica or Matlab, specially in parallelized schemes..."
https://kr.indeed.com/viewjob?jk=8c8700db243d1a3c,"Application Engineer, Sr II",Synopsys 서울,,"Working knowledge of scripting languages like TCL, Unix Shell, Python, or Perl. Prior AE/design experience is a plus. Working..."
https://kr.indeed.com/viewjob?jk=b06176c3a7092e0a,Customer Facing Data Scientist,Ever Better Recruitment (EBR) 서울,,ensure appropriate communication Experience in R or Python analysis Up to 50% off-site visits English ability to perform...
https://kr.indeed.com/viewjob?jk=794e209e405f4fc0,지스트 블록체인경제센터(강남소재) 계약직연구원,광주과학기술원 광주 북구,,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=c27d03dfa899ae11,"Principal, Quantitative UX Researcher (U...",Coupang 3.1 서울,,"UX우선 순위와 솔루션을 제시 자격 요건 : 5년 이상의 데이터 분석 관련 경험 SQL, Excel, Python, R/SAS 등 통계 분석용 소프트웨어 활용 경험 데이터와 인사이트를 시각화하여 간단 명료하게 커뮤니케..."
https://kr.indeed.com/viewjob?jk=d67619b2f9558d16,빅데이터 플랫폼 운영 (HBase엔지니어),LINE Plus corporation 성남 서현역,,동화 - 오픈소스 분석 및 빌드 [자격요건] - 2년이상의 HBase 또는 Hadoop클러스터 운영 경험 - Python 프로그래밍 가능자 - Java 프로그래밍 가능자 [우대사항] - Java 언어에 능숙한 자...
https://kr.indeed.com/viewjob?jk=37127548f83bb7f7,[Search] 네이버 웹검색 연구/개발 경력사원,네이버 대한민국,,러닝 패키지 중 한가지를 자신있게 활용할 수 있는 능력 • Linux에서의 개발작업이 익숙하며 Java/ Python/C++ 중 한가지 언어를 잘 다루는 능력 [우대사항] • 검색서비스의 수집/정제/랭킹개발업무 경력 • 포털...
https://kr.indeed.com/viewjob?jk=5776f49bde38fb62,[펜타시큐리티] 소프트웨어 품질 테스터 담당자 (신입/경력),펜타시큐리티시스템 서울 영등포구,,인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷...
https://kr.indeed.com/viewjob?jk=ad07d6a330fb619a,TOAST Cloud 운영 및 기술지원,NHN 4.4 성남 판교역,,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 - Windows..."
https://kr.indeed.com/viewjob?jk=2a022297d291f917,"[해외취업] 중국, RAKUTEN, Senior QA Engineer_M...",英博管理咨询(大连)有限公司 대한민국,"연봉 35,600,000원 - 47,470,000원","experience in one... programming languages (,Java, Python,Ruby,JavaScript)  Experience in integrating automated tests..."
https://kr.indeed.com/viewjob?jk=23664b58af163938,"[경력] 물류IT 웹서비스 백엔드 개발자 (Python,Django)",알고랩 서울 강남구,,"경력 (1년이상) 학력 학력무관 성별 무관 기타 담당업무 [경력] 물류IT 웹서비스 백엔드 개발자 채용 ( Python,Django) 커리어 양식 지원 상세모집요강 접수기간/방법 시작일 2020.5.18 (월) 마감일..."
https://kr.indeed.com/viewjob?jk=15a42e1f57cda077,[국비무료/해외취업] 일본 관광·서비스기업/독일 IT기업 취업연수생,전경련 국제경영원 서울 영등포구,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=8e97a01120a4b368,Web Developer,태그바이컴퍼니 서울 강남구,,"507, (삼성동) 8F 기술 스택 Python 업무 소개 • 인플루언서... 모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=f0651a7717791bc3,AR App Engineer,하이퍼커넥트 서울,,"지신 분 스스로 문제를 정의하고 해결책을 제시할 수 있는 분 Java, Objective C(Swift), Python 등 다양한 언어 경험 OpenCV 활용 (Image Processing 이해) 채용형태/근무시간 정규..."
https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa,지스트 블록체인경제센터 계약직연구원,광주과학기술원 광주 북구,,구직 1명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=67ca30c143379281,Data Scientist III,Amazon Web Services Korea LLC 서울,,"development in languages like Java, Python, Scala. Experience working with RESTful... data processing with Python, R & SQL..."
https://kr.indeed.com/viewjob?jk=6d158e8e6a242927,Linux Specialist,토스 서울 강남구,,개발경험이 있는 분 오픈소스 생태계 변화에 대해 이해하며 높은 레벨의 Linux 시스템 관리 노하우를 보유하신 분 Python 또는 스크립트 언어를 활용하여 코딩을 통한 인프라 운영이 가능한 분 우대 사항 Docker 및...
https://kr.indeed.com/viewjob?jk=5f3b7800e776da58,Senior Business Analysis (Strategic Plan...,Coupang 3.1 서울,,"e-commerce and other internet-based industries; retail -SQL, Python experience is a plus -Experience with Tableau also a plus..."
https://kr.indeed.com/viewjob?jk=b43edb92cb44bd28,Senior Data Engineer,레이니스트 서울,,"3년 이상 Data Collection, Data Pipeline, Data Warehouse 구축 경험 보유 Python / Java(Scala) 를 이용하여 데이터 처리 개발 가능 스트리밍 또는 배치 Data 기술 (예..."
https://kr.indeed.com/viewjob?jk=3383326062c40ec2,Backend Developer(Python or Java),Success Korea 서울,,"채용제목 Backend Developer( Python or Java) 회사소개 온라인 서비스 업무내용/자격요건 자격요건 - Python, Java, Ruby, Node.js 등을 사용한 3년 이상의 개발 경력 -Web..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++ or FORTRAN, Python, Mathematica or Matlab, specially in parallelized schemes..."
https://kr.indeed.com/viewjob?jk=281fb1cb3dff0cf8,글로벌&모바일 플랫폼 운영을 담당할 를 합니다.,Nexon 성남 분당구,,"Python, Ansible, Terraform) 지원자격 - 운영 관련 경력 3년 이상 - 대고객 서비스 리눅스(Redhat, Devian) 운영 경험자 :운영 자동화 >Shell Script, Python..."
https://kr.indeed.com/viewjob?jk=d9086035792f01d0,AI 기반 로봇 서비스 개발 그룹 IT 인프라 구축,그룹 IT 인프라 구축 서울특별시,,"주요 언어 및 프레임워크 : C, Python, Tensorflow... 리즘 구현 및 적용 - Deep Learning 프로젝트 수행 경험 - Python 중급 이상 기타 - Robot 제어 관련 지식 및 프로젝트 경험자 우대"
https://kr.indeed.com/viewjob?jk=f8884a7f8067fd39,"Principal, Business Analyst (SCM Systems...",Coupang 3.1 서울,,"analysis experience One who has experience with SQL, Excel, Python, and R/SAS or any statistical package Preferred: One..."
https://kr.indeed.com/viewjob?jk=8b29e16a2f9665f2,"Principal, Strategic Planning",Coupang 3.1 서울,,"e-commerce and other internet-based industries; retail SQL, Python experience is a plus Experience with Tableau also a plus..."
https://kr.indeed.com/viewjob?jk=8a15326f80e07c08,Customer Operations Engineering Manager,Success Korea 대한민국,,experience in C++ or Java and Python - Network monitoring and application... C++ or Java and Python - Network...
https://kr.indeed.com/viewjob?jk=6e76f9151e44ad64,[Search] 음악 추천 AI 기술 개발 신입/경력사원,네이버 대한민국,,"개발 (REST API/Kafka 스트림 처리 ) 분야에 대한 경험이 풍부하신 분 우대 · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는 대학..."
https://kr.indeed.com/viewjob?jk=c7edb2e63d9fb33e,항공기상청 기간제 근로자(연구원),기상청 대한민국,,"대기과학 관련학과 석사학위 이상 ․우대요건 - 통계분석분야 유경험자 - 그래픽 프로그램(matlab, python 등), 서버운영(리눅스), 프로그램 언어(포트란,C등),통계프로그램 (SSPA, R) 등 유경험자 우대..."
https://kr.indeed.com/viewjob?jk=59e471f1c1842894,Search Developer,딜리버리히어로코리아 서울 서초구,,"처리와 관련한 기반 지식 Java, C/C++, Python 등 Programming( Python개발자 우대) 검색랭킹개발 및 데이터 분석을 위한... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=2c59ef1039e3e5bb,기간제 근로자,기상청 대한민국,,"다음 분야에 대한 학사학위 이상 · 대기과학, 통계학, 지리학, 지구과학 또는 유사분야 - NCL, Python, Fortran 유경험자 기상청 본청 (서울) 1명 2. 근무조건 등 가. 신 분 : 공무원의 사무를..."
https://kr.indeed.com/viewjob?jk=58776016fbc8665f,Data Platform Engineer,토스 서울 강남구,,"데이터 적재 및 활용 경험이 있는 분 데이터플랫폼 관리 및 운영도구 개발을 위한 프로그램 능력을(Java, Python) 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viewjob?jk=701b04f0ab18c3d0,Software Engineer - Real-time Chat Platf...,Sendbird 서울,,"knowledge of Python or Java 2+ years... Unix/Linux systems Understanding of Python, Java, and Event-Driven Frameworks..."
https://kr.indeed.com/viewjob?jk=73457e281df2be21,데이터인프라개발팀 - 데이터 플랫폼 엔지니어,Nexon 성남 분당구,,"클라우드 환경에서 분산 시스템을 개발 및 운영해보신분 - C++ / C# / JAVA / Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등..."
https://kr.indeed.com/viewjob?jk=77d8e0149dad533b,블록체인인터넷경제 연구센터 위촉연구원,광주과학기술원 광주 북구,,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
